Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/236489/Show/Akim-Zedadka,	212,Akim Zedadka,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",28,",  D(R),M(R)  ",19(1),1603	,-	,-	,5	,-	,0.5	,78.9	,1.2	,-	,6.51
https://www.whoscored.com/Players/296345/Show/Rayan-Raveloson,	213,Rayan Raveloson,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",27,",  D(CR),DMC  ",27(7),2427	,2	,1	,-	,-	,0.9	,83.4	,0.9	,1	,6.51
https://www.whoscored.com/Players/427362/Show/Kamory-Doumbia,	214,Kamory Doumbia,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",21,",  AM(C)  ",13(13),1158	,2	,2	,-	,-	,1	,81.9	,0.3	,-	,6.50
https://www.whoscored.com/Players/236553/Show/Haris-Belkebla,	215,Haris Belkebla,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",30,",  DMC  ",30(8),2658	,2	,-	,3	,-	,0.3	,85.5	,0.5	,-	,6.50
https://www.whoscored.com/Players/382587/Show/Evann-Guessand,	216,Evann Guessand,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",22,",  AM(R),FW  ",15(15),1257	,3	,2	,2	,-	,0.7	,71	,0.9	,1	,6.50
https://www.whoscored.com/Players/296457/Show/Brecht-Dejaegere,	217,Brecht Dejaegere,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",32,",  AM(CL)  ",25(5),1827	,4	,1	,5	,-	,0.8	,81	,0.3	,-	,6.50
https://www.whoscored.com/Players/392388/Show/Jean-Onana,	218,Jean Onana,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",24,",  DMC  ",9(12),807	,-	,-	,3	,-	,0.4	,87	,0.4	,-	,6.50
https://www.whoscored.com/Players/429038/Show/Yohann-Magnin,	219,Yohann Magnin,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",26,",  M(C)  ",25(13),2393	,-	,-	,6	,-	,0.4	,84.9	,0.7	,-	,6.49
https://www.whoscored.com/Players/444509/Show/Johann-Lepenant,	220,Johann Lepenant,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",21,",  DMC  ",21(10),1935	,1	,2	,4	,-	,0.6	,89.9	,0.5	,-	,6.49
https://www.whoscored.com/Players/239895/Show/Micka%C3%ABl-Barreto,	221,Mickaël Barreto,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",33,",  M(C)  ",15(5),1328	,1	,1	,1	,-	,1	,74.6	,0.5	,-	,6.49
https://www.whoscored.com/Players/289331/Show/Vincent-Marchetti,	222,Vincent Marchetti,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",26,",  M(C)  ",29(2),2463	,-	,2	,7	,-	,1.2	,80	,0.2	,-	,6.49
https://www.whoscored.com/Players/404616/Show/Lesley-Ugochukwu,	223,Lesley Ugochukwu,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",20,",  DMC  ",14(12),1330	,-	,1	,3	,1	,0.2	,87.6	,0.6	,-	,6.48
https://www.whoscored.com/Players/423962/Show/Th%C3%A9o-Le-Bris,	224,Théo Le Bris,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",21,",  M(L)  ",15(12),1451	,2	,2	,-	,-	,0.4	,81.8	,0.4	,-	,6.48
https://www.whoscored.com/Players/107891/Show/Sanjin-Prcic,	225,Sanjin Prcic,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",30,",  M(C)  ",17(12),1633	,1	,1	,3	,1	,1	,86.1	,0.6	,-	,6.48
https://www.whoscored.com/Players/94892/Show/Massadio-Ha%C3%AFdara,	226,Massadio Haïdara,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",31,",  D(CL),M(L)  ",17(19),1657	,-	,1	,5	,-	,0.4	,87.1	,1.1	,-	,6.47
https://www.whoscored.com/Players/301326/Show/Gaetan-Perrin,	227,Gaetan Perrin,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",27,",  AM(CL)  ",15(22),1388	,3	,1	,1	,-	,0.7	,75.7	,0.4	,1	,6.47
https://www.whoscored.com/Players/367812/Show/Abdu-Cont%C3%A9,	228,Abdu Conté,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",26,",  D(CL),M(L)  ",15(4),1317	,1	,2	,1	,-	,0.2	,79.8	,0.8	,-	,6.46
https://www.whoscored.com/Players/354297/Show/Ibrahima-Kon%C3%A9,	229,Ibrahima Koné,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",24,",  FW  ",15(22),1569	,7	,1	,3	,-	,0.8	,66.9	,1.5	,-	,6.46
https://www.whoscored.com/Players/313542/Show/Carlos-Soler,	230,Carlos Soler,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",27,",  M(CLR)  ",14(12),1188	,3	,2	,-	,-	,0.4	,87.4	,-	,1	,6.46
https://www.whoscored.com/Players/330614/Show/Hugo-Magnetti,	231,Hugo Magnetti,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",25,",  DMC  ",19(13),1688	,1	,2	,2	,-	,0.5	,84.8	,0.2	,-	,6.46
https://www.whoscored.com/Players/398392/Show/St%C3%A9phane-Diarra,	232,Stéphane Diarra,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",25,",  AM(R)  ",14(14),1070	,2	,-	,1	,-	,0.7	,75.2	,0.2	,1	,6.46
https://www.whoscored.com/Players/303314/Show/Mathias-Pereira-Lage,	233,Mathias Pereira Lage,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",27,",  M(CLR)  ",16(8),1272	,2	,1	,2	,-	,0.9	,71.3	,0.9	,-	,6.45
https://www.whoscored.com/Players/422188/Show/Jim-Allevinah,	234,Jim Allevinah,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",29,",  M(CLR)  ",25(11),2248	,1	,1	,2	,-	,0.8	,82.4	,0.3	,-	,6.45
https://www.whoscored.com/Players/129819/Show/Wesley-Sa%C3%AFd,	235,Wesley Saïd,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",29,",  AM(CLR),FW  ",6(15),638	,5	,-	,2	,-	,1.3	,81.7	,0.2	,-	,6.45
https://www.whoscored.com/Players/422238/Show/L%C3%A9o-Leroy,	236,Léo Leroy,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",24,",  DMC  ",14(13),1189	,-	,-	,7	,-	,0.7	,76.2	,0.9	,-	,6.45
https://www.whoscored.com/Players/386971/Show/Yasser-Larouci,	237,Yasser Larouci,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",23,",  D(L),M(L)  ",21(9),1800	,1	,1	,1	,-	,0.3	,77	,0.7	,-	,6.45
https://www.whoscored.com/Players/361283/Show/Colin-Dagba,	238,Colin Dagba,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",25,",  D(R),M(R)  ",12(9),960	,-	,-	,3	,-	,0.2	,85	,0.1	,-	,6.44
https://www.whoscored.com/Players/345386/Show/Gerzino-Nyamsi,	239,Gerzino Nyamsi,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",27,",  D(C)  ",19(1),1580	,1	,1	,4	,1	,0.7	,84.5	,1.9	,1	,6.44
https://www.whoscored.com/Players/299450/Show/Renato-Sanches,	240,Renato Sanches,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",26,",  M(CR)  ",6(17),705	,2	,-	,1	,-	,0.6	,91.6	,0.2	,-	,6.43
https://www.whoscored.com/Players/139111/Show/Jean-Eudes-Aholou,	241,Jean-Eudes Aholou,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",30,",  DMC  ",16(14),1301	,3	,1	,4	,1	,0.7	,76.1	,0.9	,1	,6.43
https://www.whoscored.com/Players/248411/Show/Yoann-Salmier,	242,Yoann Salmier,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",31,",  D(CR)  ",31(1),2652	,1	,-	,5	,1	,0.4	,83	,1.7	,-	,6.43
https://www.whoscored.com/Players/444751/Show/Wilson-Odobert,	243,Wilson Odobert,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",19,",  AM(CLR),FW  ",19(13),1767	,4	,2	,-	,-	,0.8	,79.8	,0.2	,-	,6.43
https://www.whoscored.com/Players/412902/Show/Dion-Lopy,	244,Dion Lopy,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",22,",  DMC  ",16(13),1377	,-	,1	,4	,2	,0.6	,85.5	,0.6	,-	,6.43
https://www.whoscored.com/Players/98096/Show/Miha-Blazic,	245,Miha Blazic,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",30,",  D(C)  ",22(2),1980	,2	,-	,4	,-	,0.3	,87.6	,1.9	,-	,6.42
https://www.whoscored.com/Players/342571/Show/Samuel-Moutoussamy,	246,Samuel Moutoussamy,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",27,",  M(CL)  ",27(8),2403	,-	,2	,8	,-	,0.6	,86.5	,0.6	,-	,6.42
https://www.whoscored.com/Players/26877/Show/Adil-Rami,	247,Adil Rami,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",38,",  D(C)  ",18(2),1600	,-	,1	,2	,-	,0.5	,85.1	,1.5	,-	,6.41
https://www.whoscored.com/Players/306766/Show/Ibrahima-Sissoko,	248,Ibrahima Sissoko,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",26,",  D(C),DMC  ",13(13),1306	,-	,2	,1	,-	,0.5	,77.5	,1.2	,-	,6.41
https://www.whoscored.com/Players/288896/Show/Paul-Bernardoni,	249,Paul Bernardoni,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",27,",  GK  ",27,2430	,-	,-	,-	,-	,-	,58.3	,0.3	,1	,6.40
https://www.whoscored.com/Players/120000/Show/Julian-Jeanvier,	250,Julian Jeanvier,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",32,",  D(C)  ",20(2),1763	,1	,-	,3	,1	,0.4	,83.1	,1.1	,-	,6.40
https://www.whoscored.com/Players/431346/Show/Lassine-Sinayoko,	251,Lassine Sinayoko,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",24,",  AM(R),FW  ",16(17),1569	,1	,2	,-	,1	,1.3	,77.4	,0.7	,-	,6.40
https://www.whoscored.com/Players/329647/Show/Pablo-Rosario,	252,Pablo Rosario,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",27,",  D(CR),DMC  ",17(14),1760	,-	,1	,6	,-	,0.3	,89.4	,0.5	,-	,6.40
https://www.whoscored.com/Players/447309/Show/Julien-Ponceau,	253,Julien Ponceau,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",23,",  AM(C)  ",20(11),1663	,1	,4	,1	,-	,0.5	,83.7	,0.3	,-	,6.39
https://www.whoscored.com/Players/328463/Show/Souleyman-Doumbia,	254,Souleyman Doumbia,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",27,",  D(L),M(L)  ",21(3),1793	,-	,-	,2	,1	,0.3	,80.5	,0.8	,-	,6.39
https://www.whoscored.com/Players/141638/Show/Cyrille-Bayala,	255,Cyrille Bayala,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",27,",  AM(R)  ",25(8),2017	,1	,1	,3	,1	,0.7	,64.7	,1.2	,-	,6.39
https://www.whoscored.com/Players/144285/Show/Arb%C3%ABr-Zeneli,	256,Arbër Zeneli,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",29,",  AM(LR),FW  ",12(11),1003	,-	,2	,-	,-	,1.3	,76.3	,0.2	,1	,6.39
https://www.whoscored.com/Players/362801/Show/Billal-Brahimi,	257,Billal Brahimi,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",24,",  AM(L),FW  ",5(21),786	,3	,2	,-	,-	,0.8	,83.2	,0.1	,1	,6.39
https://www.whoscored.com/Players/444511/Show/Oumar-Gonzalez,	258,Oumar Gonzalez,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",26,",  D(C)  ",29(1),2579	,-	,-	,10	,-	,0.4	,81.8	,2.1	,-	,6.39
https://www.whoscored.com/Players/29595/Show/Moussa-Sissoko,	259,Moussa Sissoko,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",34,",  M(CR)  ",22(8),1923	,2	,-	,3	,-	,0.6	,81	,0.8	,1	,6.38
https://www.whoscored.com/Players/449866/Show/Thierno-Bald%C3%A9,	260,Thierno Baldé,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",21,",  D(R),M(R)  ",25(6),2161	,-	,1	,1	,-	,0.2	,83.1	,0.3	,-	,6.38
https://www.whoscored.com/Players/455842/Show/Yoann-Cathline,	261,Yoann Cathline,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",21,",  M(L)  ",11(12),1085	,1	,1	,-	,-	,1.1	,72.9	,0.1	,-	,6.38
https://www.whoscored.com/Players/404201/Show/Abdallah-Sima,	262,Abdallah Sima,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",22,",  AM(LR),FW  ",19(15),1833	,5	,1	,-	,-	,1.1	,76.1	,1.3	,-	,6.38
https://www.whoscored.com/Players/320738/Show/Birger-Meling,	263,Birger Meling,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",29,",  D(LR),DMC  ",10(17),1200	,-	,1	,3	,1	,-	,86.2	,0.5	,-	,6.37
https://www.whoscored.com/Players/129999/Show/Adrien-Hunou,	264,Adrien Hunou,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",30,",  AM(CLR),FW  ",28(6),2248	,4	,1	,2	,-	,1.3	,78	,0.6	,-	,6.37
https://www.whoscored.com/Players/134905/Show/C%C3%A9dric-Hountondji,	265,Cédric Hountondji,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",30,",  D(C)  ",35(1),3097	,-	,-	,7	,-	,0.3	,86.8	,1.8	,-	,6.37
https://www.whoscored.com/Players/128361/Show/Pierrick-Capelle,	266,Pierrick Capelle,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",37,",  D(L),M(CLR)  ",15(11),1424	,-	,3	,8	,-	,0.6	,86.6	,0.5	,-	,6.36
https://www.whoscored.com/Players/299563/Show/Isma%C3%ABl-Diallo,	267,Ismaël Diallo,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",27,",  D(L)  ",25(3),2183	,-	,-	,9	,1	,0.1	,76	,0.9	,-	,6.36
https://www.whoscored.com/Players/391316/Show/Batista-Mendy,	268,Batista Mendy,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",24,",  D(C),DMC  ",35,2871	,-	,-	,6	,1	,0.4	,86.7	,0.8	,-	,6.35
https://www.whoscored.com/Players/444747/Show/Amine-Salama,	269,Amine Salama,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",23,",  FW  ",12(13),1245	,3	,1	,1	,-	,1	,75.9	,0.3	,-	,6.35
https://www.whoscored.com/Players/301423/Show/Mitchell-van-Bergen,	270,Mitchell van Bergen,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",24,",  AM(LR),FW  ",6(22),889	,-	,1	,1	,-	,0.9	,78.7	,0.2	,-	,6.35
https://www.whoscored.com/Players/296353/Show/Micka%C3%ABl-Alphonse,	271,Mickaël Alphonse,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",34,",  D(LR)  ",14(12),1357	,-	,-	,2	,1	,0.4	,71.1	,1.2	,1	,6.35
https://www.whoscored.com/Players/375342/Show/Moussa-Diarra,	272,Moussa Diarra,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",23,",  D(CL)  ",12(11),1222	,-	,1	,-	,-	,-	,83.9	,0.7	,-	,6.35
https://www.whoscored.com/Players/361693/Show/Denis-Genreau,	273,Denis Genreau,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",24,",  AM(C)  ",7(13),654	,-	,1	,3	,-	,0.4	,78.2	,0.3	,-	,6.35
https://www.whoscored.com/Players/322775/Show/Komnen-Andric,	274,Komnen Andric,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",28,",  FW  ",16(18),1442	,4	,3	,4	,-	,0.9	,75.3	,1.3	,-	,6.34
https://www.whoscored.com/Players/236546/Show/Ruben-Aguilar,	275,Ruben Aguilar,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",31,",  D(R),M(R)  ",14(6),1176	,-	,-	,3	,-	,0.2	,84.4	,0.6	,-	,6.34
https://www.whoscored.com/Players/388096/Show/Maxime-Busi,	276,Maxime Busi,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",24,",  D(R),M(R)  ",11(10),1041	,-	,1	,4	,-	,0.1	,75.3	,0.7	,1	,6.34
https://www.whoscored.com/Players/444750/Show/Khalil-Fayad,	277,Khalil Fayad,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",19,",  M(CL)  ",7(17),707	,-	,2	,1	,1	,0.3	,84.8	,0.1	,-	,6.34
https://www.whoscored.com/Players/320544/Show/Bonke-Innocent,	278,Bonke Innocent,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",28,",  DMC  ",14(11),1183	,-	,1	,5	,-	,0.2	,89.2	,0.4	,-	,6.34
https://www.whoscored.com/Players/149548/Show/Erik-Palmer-Brown,	279,Erik Palmer-Brown,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",27,",  D(C)  ",36(2),3194	,-	,-	,5	,-	,0.3	,84.7	,1.5	,-	,6.34
https://www.whoscored.com/Players/90108/Show/Florent-Ogier,	280,Florent Ogier,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",35,",  D(C)  ",18(8),1695	,-	,1	,4	,-	,0.1	,79.4	,1.1	,-	,6.33
https://www.whoscored.com/Players/322671/Show/Gauthier-Hein,	281,Gauthier Hein,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",27,",  AM(CR)  ",23(12),1886	,2	,-	,1	,-	,1.1	,84.4	,0.1	,-	,6.33
https://www.whoscored.com/Players/34212/Show/Thomas-Mangani,	282,Thomas Mangani,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",37,",  M(C)  ",14(12),1329	,1	,1	,4	,1	,0.4	,73.7	,0.8	,-	,6.32
https://www.whoscored.com/Players/140090/Show/Moussa-Demb%C3%A9l%C3%A9,	283,Moussa Dembélé,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",27,",  FW  ",8(15),866	,3	,-	,1	,-	,1.2	,72.9	,1.3	,-	,6.32
https://www.whoscored.com/Players/29586/Show/Beno%C3%AEt-Costil,	284,Benoît Costil,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",36,",  GK  ",19,1710	,-	,-	,-	,-	,-	,66.5	,0.1	,-	,6.32
https://www.whoscored.com/Players/432104/Show/Enzo-Tchato,	285,Enzo Tchato,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",21,",  D(R)  ",11(10),1094	,1	,1	,1	,-	,0.2	,76.4	,0.8	,-	,6.32
https://www.whoscored.com/Players/256539/Show/Marcus-Coco,	286,Marcus Coco,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",27,",  D(R),M(LR),FW  ",6(20),629	,1	,-	,2	,-	,0.3	,75	,0.7	,-	,6.32
https://www.whoscored.com/Players/78023/Show/Romain-Hamouma,	287,Romain Hamouma,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",37,",  M(CLR),FW  ",14(5),1091	,2	,2	,1	,2	,0.8	,81.7	,0.7	,-	,6.31
https://www.whoscored.com/Players/58761/Show/M-39-Baye-Niang,	288,M'Baye Niang,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",29,",  AM(LR),FW  ",17(13),1486	,6	,-	,2	,2	,1.3	,64	,2.3	,-	,6.31
https://www.whoscored.com/Players/444679/Show/Warren-Za%C3%AFre-Emery,	289,Warren Zaïre-Emery,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",18,",  DMC,M(R)  ",8(18),919	,2	,-	,1	,-	,0.3	,92	,0.1	,-	,6.31
https://www.whoscored.com/Players/387159/Show/Cl%C3%A9ment-Vidal,	290,Clément Vidal,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",23,",  D(C)  ",21(5),1901	,1	,-	,5	,1	,0.5	,77.4	,2	,1	,6.29
https://www.whoscored.com/Players/111951/Show/Youssouf-M-39-Changama,	291,Youssouf M'Changama,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",33,",  M(C)  ",11(15),1079	,-	,-	,1	,-	,0.7	,82.5	,0.5	,-	,6.29
https://www.whoscored.com/Players/422190/Show/Mohamed-Bayo,	292,Mohamed Bayo,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",25,",  FW  ",6(21),640	,4	,1	,1	,-	,0.8	,63.8	,0.5	,-	,6.29
https://www.whoscored.com/Players/398373/Show/Eliot-Matazo,	293,Eliot Matazo,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",22,",  DMC  ",13(10),1176	,1	,-	,2	,-	,0.2	,81.8	,0.4	,-	,6.29
https://www.whoscored.com/Players/236564/Show/J%C3%A9r%C3%A9mie-Bela,	294,Jérémie Bela,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",31,",  M(LR)  ",7(12),737	,1	,1	,-	,-	,0.6	,72.2	,0.1	,-	,6.28
https://www.whoscored.com/Players/349699/Show/Ismail-Jakobs,	295,Ismail Jakobs,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",24,",  D(L),M(L)  ",9(23),1102	,-	,2	,3	,-	,0.4	,69.1	,1.6	,-	,6.27
https://www.whoscored.com/Players/436048/Show/Carlos-Baleba,	296,Carlos Baleba,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",20,",  DMC  ",5(14),472	,-	,-	,3	,1	,0.6	,83.6	,0.4	,-	,6.27
https://www.whoscored.com/Players/259809/Show/Sada-Thioub,	297,Sada Thioub,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",28,",  D(R),M(LR)  ",11(16),1056	,1	,2	,3	,-	,0.3	,82.5	,0.2	,-	,6.26
https://www.whoscored.com/Players/425354/Show/Andreas-Bruus,	298,Andreas Bruus,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",25,",  D(R),M(R)  ",18(9),1626	,-	,2	,2	,-	,0.4	,72.3	,0.1	,-	,6.26
https://www.whoscored.com/Players/444514/Show/Kevin-Spadanuda,	299,Kevin Spadanuda,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",27,",  M(L)  ",13(9),1069	,-	,1	,3	,-	,0.3	,81.5	,0.2	,-	,6.26
https://www.whoscored.com/Players/71293/Show/S%C3%A9bastien-Corchia,	300,Sébastien Corchia,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",33,",  D(R),M(R)  ",6(16),775	,-	,1	,3	,-	,0.2	,76.9	,0.5	,-	,6.26
https://www.whoscored.com/Players/78677/Show/Benjamin-Leroy,	301,Benjamin Leroy,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",35,",  GK  ",32,2799	,-	,-	,1	,-	,-	,57.6	,0.1	,1	,6.26
https://www.whoscored.com/Players/351228/Show/Mathieu-Coutadeur,	302,Mathieu Coutadeur,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",38,",  M(C)  ",22(5),1951	,-	,-	,2	,-	,0.1	,84.6	,0.3	,-	,6.24
https://www.whoscored.com/Players/232578/Show/Riad-Nouri,	303,Riad Nouri,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",38,",  M(LR)  ",16(17),1692	,1	,1	,3	,-	,0.5	,74	,0.4	,-	,6.24
https://www.whoscored.com/Players/93917/Show/Val%C3%A8re-Germain,	304,Valère Germain,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",34,",  AM(CLR),FW  ",5(26),673	,2	,-	,1	,1	,0.6	,69.4	,1	,-	,6.23
https://www.whoscored.com/Players/414249/Show/Matthis-Abline,	305,Matthis Abline,https://www.whoscored.com/Teams/308/Show/France-Auxerre,"Auxerre, ",21,",  FW  ",8(11),803	,2	,1	,1	,-	,1.4	,69.4	,0.6	,-	,6.23
https://www.whoscored.com/Players/329620/Show/Lebo-Mothiba,	306,Lebo Mothiba,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",28,",  FW  ",3(16),428	,3	,-	,-	,-	,0.5	,79.6	,0.5	,-	,6.22
https://www.whoscored.com/Players/276228/Show/Ado-Onaiwu,	307,Ado Onaiwu,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",28,",  FW  ",9(25),1073	,2	,1	,-	,-	,0.6	,76.2	,1.1	,-	,6.22
https://www.whoscored.com/Players/92531/Show/Abdoulaye-Bamba,	308,Abdoulaye Bamba,https://www.whoscored.com/Teams/614/Show/France-Angers,"Angers, ",34,",  D(CLR),M(R)  ",12(9),1359	,-	,-	,2	,-	,-	,88.9	,0.8	,-	,6.20
https://www.whoscored.com/Players/342498/Show/Ik%C3%A9-Ugbo,	309,Iké Ugbo,https://www.whoscored.com/Teams/229/Show/France-Troyes,"Troyes, ",25,",  FW  ",9(16),889	,2	,1	,-	,-	,0.6	,70.6	,0.4	,-	,6.20
https://www.whoscored.com/Players/236476/Show/C%C3%A9dric-Avinel,	310,Cédric Avinel,https://www.whoscored.com/Teams/610/Show/France-AC-Ajaccio,"AC Ajaccio, ",37,",  D(C)  ",19(5),1791	,1	,-	,2	,1	,0.1	,85	,1.6	,1	,6.18
https://www.whoscored.com/Players/425231/Show/Veljko-Birmancevic,	311,Veljko Birmancevic,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",26,",  AM(L)  ",2(23),427	,-	,-	,-	,-	,0.5	,69.8	,0.1	,-	,6.11
