Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/389661/Show/Morgan-Boyes,	117,Morgan Boyes,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",23,",  D(C)  ",13(7),1335	,1	,1	,3	,1	,0.3	,57.9	,1.8	,1	,6.50
https://www.whoscored.com/Players/95925/Show/Matty-Kennedy,	118,Matty Kennedy,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",29,",  M(CLR)  ",15(6),1231	,2	,1	,2	,-	,1	,77.7	,0.2	,1	,6.50
https://www.whoscored.com/Players/443338/Show/Victor-Loturi,	119,Victor Loturi,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",22,",  DMC  ",16(6),1468	,-	,2	,4	,-	,0.3	,74.7	,0.9	,-	,6.50
https://www.whoscored.com/Players/362156/Show/Callum-Johnson,	120,Callum Johnson,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",27,",  D(CR),M(R)  ",14(4),1309	,-	,-	,3	,-	,0.6	,67.3	,2.4	,-	,6.50
https://www.whoscored.com/Players/345160/Show/James-Sands,	121,James Sands,https://www.whoscored.com/Teams/306/Show/Scotland-Rangers,"Rangers, ",23,",  D(C),DMC  ",10(7),921	,-	,-	,3	,-	,0.3	,88.8	,2.3	,-	,6.48
https://www.whoscored.com/Players/397005/Show/Liam-Smith,	122,Liam Smith,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",28,",  D(CR),M(R)  ",27(1),2476	,1	,-	,-	,-	,0.6	,73.8	,1.3	,-	,6.48
https://www.whoscored.com/Players/255618/Show/Glen-Kamara,	123,Glen Kamara,https://www.whoscored.com/Teams/306/Show/Scotland-Rangers,"Rangers, ",28,",  M(C)  ",11(8),947	,1	,-	,1	,-	,0.2	,89	,0.6	,-	,6.47
https://www.whoscored.com/Players/379689/Show/Jayden-Richardson,	124,Jayden Richardson,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",23,",  D(LR),M(LR)  ",15(1),1321	,-	,-	,3	,-	,0.4	,73	,0.9	,-	,6.47
https://www.whoscored.com/Players/129644/Show/Scott-Tanser,	125,Scott Tanser,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",29,",  D(L),M(L)  ",20(5),1677	,-	,-	,4	,-	,0.5	,55.6	,1.9	,1	,6.47
https://www.whoscored.com/Players/136865/Show/Jordan-Tillson,	126,Jordan Tillson,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",31,",  M(CR)  ",19(4),1726	,1	,-	,6	,-	,0.4	,63.4	,1.4	,-	,6.47
https://www.whoscored.com/Players/235849/Show/Jorge-Grant,	127,Jorge Grant,https://www.whoscored.com/Teams/318/Show/Scotland-Hearts,"Hearts, ",29,",  M(CLR)  ",10(15),1116	,2	,2	,3	,1	,0.8	,80.1	,-	,-	,6.47
https://www.whoscored.com/Players/381149/Show/Joe-Shaughnessy,	128,Joe Shaughnessy,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",31,",  D(C)  ",10(8),1046	,-	,2	,1	,-	,0.6	,58	,2.1	,-	,6.47
https://www.whoscored.com/Players/21686/Show/Scott-Arfield,	129,Scott Arfield,https://www.whoscored.com/Teams/306/Show/Scotland-Rangers,"Rangers, ",35,",  M(CLR)  ",7(19),932	,5	,1	,2	,-	,1	,79.9	,0.1	,-	,6.47
https://www.whoscored.com/Players/334511/Show/Ian-Harkes,	130,Ian Harkes,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",29,",  M(C)  ",21(5),1866	,1	,3	,4	,1	,0.9	,74.7	,1.1	,-	,6.46
https://www.whoscored.com/Players/399466/Show/Owura-Edwards,	131,Owura Edwards,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",23,",  AM(LR)  ",15(11),1467	,3	,2	,-	,2	,0.7	,79.6	,0.3	,-	,6.46
https://www.whoscored.com/Players/421918/Show/Daniel-Phillips,	132,Daniel Phillips,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",23,",  DMC  ",14(5),1180	,-	,-	,9	,1	,0.6	,72	,0.8	,-	,6.45
https://www.whoscored.com/Players/404231/Show/David-Cancola,	133,David Cancola,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",27,",  DMC  ",19(7),1575	,2	,-	,6	,-	,0.3	,74.8	,0.8	,-	,6.45
https://www.whoscored.com/Players/25829/Show/Jamie-Murphy,	134,Jamie Murphy,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",34,",  AM(CL),FW  ",14(9),1241	,3	,-	,1	,-	,0.9	,73.5	,0.4	,2	,6.45
https://www.whoscored.com/Players/15541/Show/Trevor-Carson,	135,Trevor Carson,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",36,",  GK  ",33,2970	,-	,-	,1	,-	,-	,38.6	,0.2	,-	,6.44
https://www.whoscored.com/Players/328622/Show/Hayden-Coulson,	136,Hayden Coulson,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",25,",  D(L),M(L)  ",17(9),1478	,-	,1	,4	,-	,0.5	,68	,1	,-	,6.44
https://www.whoscored.com/Players/261627/Show/Jordan-Jones,	137,Jordan Jones,https://www.whoscored.com/Teams/178/Show/Scotland-Kilmarnock,"Kilmarnock, ",29,",  M(CLR)  ",14(5),1129	,-	,1	,3	,-	,1.1	,76.6	,0.3	,-	,6.44
https://www.whoscored.com/Players/5797/Show/Allan-McGregor,	138,Allan McGregor,https://www.whoscored.com/Teams/306/Show/Scotland-Rangers,"Rangers, ",42,",  GK  ",23,2070	,-	,-	,-	,-	,-	,83.9	,0.2	,-	,6.43
https://www.whoscored.com/Players/396970/Show/Bruce-Anderson,	139,Bruce Anderson,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",25,",  FW  ",17(8),1518	,5	,2	,-	,-	,1.5	,62.4	,1	,1	,6.43
https://www.whoscored.com/Players/25094/Show/Andrew-Shinnie,	140,Andrew Shinnie,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",34,",  M(CLR),FW  ",19(10),1686	,-	,2	,4	,-	,0.4	,74.5	,1.5	,-	,6.43
https://www.whoscored.com/Players/134208/Show/Charles-Dunne,	141,Charles Dunne,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",31,",  D(CL)  ",30,2524	,-	,-	,9	,1	,0.1	,56.3	,1.9	,-	,6.43
https://www.whoscored.com/Players/253322/Show/Ayo-Obileye,	142,Ayo Obileye,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",29,",  D(C)  ",22(3),1976	,1	,-	,1	,-	,0.9	,61.4	,2.6	,-	,6.43
https://www.whoscored.com/Players/363667/Show/Glenn-Middleton,	143,Glenn Middleton,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",24,",  AM(CLR),FW  ",19(6),1645	,2	,2	,3	,-	,1.1	,76.7	,0.3	,-	,6.43
https://www.whoscored.com/Players/342839/Show/Toby-Sibbick,	144,Toby Sibbick,https://www.whoscored.com/Teams/318/Show/Scotland-Hearts,"Hearts, ",24,",  D(CR),DMC,M(R)  ",23(4),2138	,-	,1	,4	,1	,0.2	,81.7	,1.3	,-	,6.42
https://www.whoscored.com/Players/297463/Show/Alex-Gogic,	145,Alex Gogic,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",30,",  D(C),DMC  ",19(7),1741	,2	,-	,5	,-	,0.7	,67.9	,1.8	,2	,6.42
https://www.whoscored.com/Players/138721/Show/Alan-Power,	146,Alan Power,https://www.whoscored.com/Teams/178/Show/Scotland-Kilmarnock,"Kilmarnock, ",36,",  DMC  ",24(6),2089	,-	,-	,5	,1	,0.3	,76.5	,0.9	,-	,6.42
https://www.whoscored.com/Players/71818/Show/Graham-Carey,	147,Graham Carey,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",34,",  AM(CL)  ",19(6),1614	,3	,1	,7	,-	,1.4	,70	,0.7	,-	,6.42
https://www.whoscored.com/Players/403734/Show/Ewan-Henderson,	148,Ewan Henderson,https://www.whoscored.com/Teams/320/Show/Scotland-Hibernian,"Hibernian, ",24,",  AM(C)  ",11(15),1032	,1	,3	,3	,-	,1.1	,71.1	,0.5	,1	,6.41
https://www.whoscored.com/Players/101589/Show/Jason-Holt,	149,Jason Holt,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",31,",  M(C)  ",23(8),1996	,-	,2	,9	,1	,0.4	,77.8	,0.6	,-	,6.41
https://www.whoscored.com/Players/368315/Show/James-Brown,	150,James Brown,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",26,",  D(CLR),M(LR)  ",18(3),1492	,1	,-	,5	,-	,0.3	,68.8	,1.2	,1	,6.40
https://www.whoscored.com/Players/397034/Show/Greg-Kiltie,	151,Greg Kiltie,https://www.whoscored.com/Teams/106/Show/Scotland-St-Mirren,"St. Mirren, ",27,",  AM(CLR),FW  ",14(16),1558	,2	,1	,3	,-	,0.9	,78.9	,0.6	,-	,6.39
https://www.whoscored.com/Players/40089/Show/Arnaud-Djoum,	152,Arnaud Djoum,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",35,",  DMC  ",8(8),836	,-	,-	,1	,-	,0.4	,80.4	,0.6	,-	,6.38
