Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/422885/Show/Mathys-Tel,	246,Mathys Tel,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",19,",  Forward  ",1(21),399	,5	,-	,2	,-	,0.9	,80.4	,0.4	,-	,6.36
https://www.whoscored.com/Players/394888/Show/Luca-Netz,	247,Luca Netz,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",20,",  D(L),M(L)  ",7(13),700	,1	,3	,-	,-	,0.2	,79.5	,0.4	,-	,6.35
https://www.whoscored.com/Players/97743/Show/Alexander-Schwolow,	248,Alexander Schwolow,https://www.whoscored.com/Teams/39/Show/Germany-Schalke,"Schalke, ",31,",  GK  ",22(1),2034	,-	,-	,1	,-	,-	,63.3	,0.2	,-	,6.35
https://www.whoscored.com/Players/77471/Show/Sebastian-Polter,	249,Sebastian Polter,https://www.whoscored.com/Teams/39/Show/Germany-Schalke,"Schalke, ",33,",  AM(R),FW  ",5(14),619	,2	,3	,3	,-	,0.6	,54.2	,2.1	,-	,6.35
https://www.whoscored.com/Players/35776/Show/Cristian-Gamboa,	250,Cristian Gamboa,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",34,",  D(R),M(R)  ",17(2),1485	,-	,-	,2	,-	,0.4	,68.4	,0.7	,-	,6.34
https://www.whoscored.com/Players/38649/Show/Sebastian-Rudy,	251,Sebastian Rudy,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",34,",  D(R),M(CR)  ",6(16),790	,-	,1	,3	,-	,0.2	,78.9	,0.3	,-	,6.34
https://www.whoscored.com/Players/274844/Show/Gerrit-Holtmann,	252,Gerrit Holtmann,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",29,",  D(L),M(LR)  ",8(15),934	,1	,1	,-	,-	,1.3	,68.2	,0.6	,-	,6.33
https://www.whoscored.com/Players/140646/Show/Kenan-Karaman,	253,Kenan Karaman,https://www.whoscored.com/Teams/39/Show/Germany-Schalke,"Schalke, ",30,",  AM(CLR),FW  ",10(11),971	,1	,2	,2	,-	,1	,68.1	,1.5	,-	,6.33
https://www.whoscored.com/Players/249897/Show/Marvin-Schw%C3%A4be,	254,Marvin Schwäbe,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",29,",  GK  ",34,3060	,-	,-	,1	,-	,-	,76.7	,0.2	,1	,6.33
https://www.whoscored.com/Players/361686/Show/Maximilian-Bauer,	255,Maximilian Bauer,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",24,",  D(C)  ",20(7),1845	,-	,1	,8	,-	,0.3	,73.1	,2.6	,-	,6.33
https://www.whoscored.com/Players/394744/Show/Jessic-Ngankam,	256,Jessic Ngankam,https://www.whoscored.com/Teams/47/Show/Germany-Hertha-Berlin,"Hertha Berlin, ",23,",  FW  ",8(10),825	,4	,-	,5	,-	,1.1	,62.7	,0.8	,-	,6.33
https://www.whoscored.com/Players/322087/Show/Fredrik-Jensen,	257,Fredrik Jensen,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  AM(CLR),FW  ",8(12),922	,2	,1	,1	,-	,0.6	,58.8	,1	,-	,6.33
https://www.whoscored.com/Players/121427/Show/Jean-Paul-Bo%C3%ABtius,	258,Jean-Paul Boëtius,https://www.whoscored.com/Teams/47/Show/Germany-Hertha-Berlin,"Hertha Berlin, ",30,",  AM(CL),FW  ",10(11),1046	,-	,-	,3	,-	,0.2	,73.2	,0.2	,-	,6.32
https://www.whoscored.com/Players/363683/Show/Ivan-Sunjic,	259,Ivan Sunjic,https://www.whoscored.com/Teams/47/Show/Germany-Hertha-Berlin,"Hertha Berlin, ",27,",  DMC  ",12(6),993	,-	,-	,4	,-	,0.3	,75	,0.4	,1	,6.32
https://www.whoscored.com/Players/422720/Show/Noah-Wei%C3%9Fhaupt,	260,Noah Weißhaupt,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  M(L)  ",3(15),419	,-	,1	,-	,-	,0.1	,73.4	,0.2	,-	,6.32
