Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/120608/Show/Ot%C3%A1vio,	1,Otávio,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",29,",  AM(CLR),FW  ",25(2),2269	,5	,7	,7	,-	,1.4	,81.5	,1.1	,5	,7.61
https://www.whoscored.com/Players/107252/Show/%C3%81lex-Grimaldo,	2,Álex Grimaldo,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",28,",  D(L),M(L)  ",33,2949	,5	,9	,5	,-	,1.2	,86	,0.6	,4	,7.58
https://www.whoscored.com/Players/344378/Show/Pote,	3,Pote,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",25,",  M(CLR)  ",33,2818	,15	,11	,8	,-	,3.2	,81.3	,0.2	,8	,7.52
https://www.whoscored.com/Players/358801/Show/Mehdi-Taremi,	4,Mehdi Taremi,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",31,",  AM(L),FW  ",31(2),2636	,22	,7	,7	,-	,2.9	,75	,1.8	,7	,7.47
https://www.whoscored.com/Players/127130/Show/Ricardo-Horta,	5,Ricardo Horta,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",29,",  AM(CLR),FW  ",30,2617	,14	,8	,4	,-	,3.1	,84.4	,0.2	,8	,7.41
https://www.whoscored.com/Players/117980/Show/Bruma,	6,Bruma,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",29,",  AM(CLR)  ",13(3),1029	,4	,6	,3	,-	,1.9	,80.3	,0.1	,2	,7.33
https://www.whoscored.com/Players/283362/Show/Iuri-Medeiros,	7,Iuri Medeiros,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",29,",  AM(CR),FW  ",29(1),2086	,10	,6	,5	,-	,2.7	,82	,0.2	,5	,7.32
https://www.whoscored.com/Players/125476/Show/Jo%C3%A3o-M%C3%A1rio,	8,João Mário,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",31,",  M(CLR)  ",33,2657	,17	,7	,4	,1	,2.3	,87.5	,0.4	,7	,7.29
https://www.whoscored.com/Players/395802/Show/Gon%C3%A7alo-Ramos,	9,Gonçalo Ramos,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",22,",  AM(C),FW  ",30,2307	,19	,2	,2	,1	,3.3	,72.7	,2.2	,5	,7.28
https://www.whoscored.com/Players/369430/Show/Enzo-Fern%C3%A1ndez,	10,Enzo Fernández,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",23,",  M(C)  ",17,1390	,1	,5	,3	,-	,1.7	,87.8	,0.5	,1	,7.24
https://www.whoscored.com/Players/381792/Show/Al-Musrati,	11,Al Musrati,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",28,",  DMC  ",28,2319	,3	,2	,8	,-	,1	,84.3	,1.4	,1	,7.22
https://www.whoscored.com/Players/75691/Show/Nicol%C3%A1s-Otamendi,	12,Nicolás Otamendi,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",36,",  D(C)  ",31,2775	,1	,-	,9	,1	,1	,90.4	,2.9	,2	,7.22
https://www.whoscored.com/Players/347204/Show/Galeno,	13,Galeno,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",26,",  M(LR)  ",20(11),2003	,8	,3	,4	,-	,2.3	,77.9	,1.1	,3	,7.19
https://www.whoscored.com/Players/338791/Show/Pep%C3%AA-Aquino,	14,Pepê Aquino,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",27,",  D(R),M(CLR),FW  ",28(6),2646	,4	,7	,2	,-	,1	,78	,0.5	,5	,7.18
