Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/29474/Show/Dusan-Tadic,	1,Dusan Tadic,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",35,",  AM(CLR),FW  ",34,2971	,11	,18	,3	,-	,1.4	,76.5	,0.4	,8	,7.75
https://www.whoscored.com/Players/399772/Show/Xavi-Simons,	2,Xavi Simons,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",21,",  AM(CLR),FW  ",34,2820	,19	,8	,2	,-	,2.7	,82.3	,1.1	,8	,7.70
https://www.whoscored.com/Players/291964/Show/V%C3%A1clav-Cerny,	3,Václav Cerny,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",26,",  AM(R)  ",29(3),2409	,13	,11	,1	,1	,3	,75.3	,0.1	,8	,7.51
https://www.whoscored.com/Players/276756/Show/Tobias-Lauritsen,	4,Tobias Lauritsen,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",26,",  FW  ",34,2965	,12	,5	,4	,-	,2.6	,54.1	,8.4	,5	,7.50
https://www.whoscored.com/Players/382556/Show/Joey-Veerman,	5,Joey Veerman,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",25,",  M(CL)  ",30(3),2492	,4	,10	,1	,-	,1.8	,83.9	,0.7	,4	,7.49
https://www.whoscored.com/Players/68585/Show/Luuk-de-Jong,	6,Luuk de Jong,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",33,",  AM(C),FW  ",23(1),1757	,14	,4	,3	,-	,2.6	,69	,4.4	,1	,7.39
https://www.whoscored.com/Players/104982/Show/Mats-Seuntjens,	7,Mats Seuntjens,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",32,",  M(CLR),FW  ",18(1),1574	,4	,8	,1	,-	,2.1	,76.1	,0.2	,5	,7.35
https://www.whoscored.com/Players/322696/Show/Edson-%C3%81lvarez,	8,Edson Álvarez,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",26,",  D(C),DMC  ",30(1),2589	,3	,3	,10	,-	,2	,88.9	,3.1	,2	,7.34
https://www.whoscored.com/Players/355870/Show/Orkun-K%C3%B6k%C3%A7%C3%BC,	9,Orkun Kökçü,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",23,",  M(C)  ",31(1),2700	,8	,2	,6	,-	,2.6	,84.6	,0.3	,3	,7.34
https://www.whoscored.com/Players/89794/Show/Steven-Berghuis,	10,Steven Berghuis,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",32,",  AM(CR),FW  ",25(4),2105	,9	,9	,5	,-	,2.6	,83.5	,0.5	,5	,7.34
https://www.whoscored.com/Players/279425/Show/Steven-Bergwijn,	11,Steven Bergwijn,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",26,",  AM(CLR),FW  ",28(4),2352	,12	,5	,-	,-	,2.7	,88.7	,0.2	,3	,7.31
https://www.whoscored.com/Players/330514/Show/Vangelis-Pavlidis,	12,Vangelis Pavlidis,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",25,",  AM(L),FW  ",22(3),1877	,12	,8	,2	,-	,2.6	,69.9	,2.8	,4	,7.31
https://www.whoscored.com/Players/115869/Show/Oussama-Tannane,	13,Oussama Tannane,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",30,",  AM(CLR),FW  ",25,2151	,6	,9	,7	,1	,3.1	,76.9	,0.5	,4	,7.30
https://www.whoscored.com/Players/400166/Show/Mohammed-Kudus,	14,Mohammed Kudus,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",23,",  M(CLR),FW  ",19(11),1796	,11	,3	,1	,-	,2.3	,87.6	,0.3	,3	,7.29
https://www.whoscored.com/Players/379701/Show/Ramiz-Zerrouki,	15,Ramiz Zerrouki,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",25,",  DMC  ",32,2814	,1	,3	,5	,-	,1	,85.4	,1.7	,-	,7.27
https://www.whoscored.com/Players/343382/Show/Tijjani-Reijnders,	16,Tijjani Reijnders,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",25,",  M(C)  ",34,3048	,3	,7	,4	,-	,2.1	,88.8	,0.5	,3	,7.26
https://www.whoscored.com/Players/343314/Show/Vito-van-Crooij,	17,Vito van Crooij,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",28,",  AM(CLR),FW  ",33(1),2866	,12	,11	,4	,-	,2	,74.3	,1.1	,7	,7.23
https://www.whoscored.com/Players/427824/Show/Johan-Bakayoko,	18,Johan Bakayoko,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",21,",  AM(R)  ",17(6),1384	,5	,5	,4	,-	,2	,83.1	,0.6	,1	,7.22
https://www.whoscored.com/Players/400059/Show/Gijs-Smal,	19,Gijs Smal,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",26,",  D(L)  ",34,2971	,2	,10	,2	,-	,1.3	,79.9	,0.8	,2	,7.21
https://www.whoscored.com/Players/362779/Show/D%C3%A1vid-Hancko,	20,Dávid Hancko,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",26,",  D(CL)  ",31,2749	,2	,4	,2	,-	,1.4	,87.9	,1.2	,1	,7.18
https://www.whoscored.com/Players/362553/Show/Jens-Odgaard,	21,Jens Odgaard,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",25,",  AM(CR),FW  ",28(1),2183	,9	,4	,1	,-	,3.2	,71.1	,1.8	,4	,7.17
https://www.whoscored.com/Players/328075/Show/Ibrahim-Sangar%C3%A9,	22,Ibrahim Sangaré,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",26,",  DMC  ",26(3),2304	,5	,1	,5	,-	,1.3	,84.3	,1.4	,1	,7.13
https://www.whoscored.com/Players/226599/Show/Maximilian-Wittek,	23,Maximilian Wittek,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",28,",  D(L),M(LR)  ",31,2720	,3	,7	,9	,1	,2.4	,75	,0.9	,2	,7.12
https://www.whoscored.com/Players/445059/Show/Mats-Wieffer,	24,Mats Wieffer,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",24,",  DMC  ",18(7),1670	,1	,5	,5	,-	,0.9	,83.4	,2.5	,2	,7.12
https://www.whoscored.com/Players/319594/Show/Sebastian-Szymanski,	25,Sebastian Szymanski,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",24,",  AM(CLR)  ",24(5),1975	,9	,4	,3	,-	,2	,76.6	,0.3	,1	,7.12
https://www.whoscored.com/Players/243916/Show/Nick-Olij,	26,Nick Olij,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",28,",  GK  ",32,2880	,-	,1	,-	,-	,-	,68.2	,0.2	,2	,7.11
https://www.whoscored.com/Players/110360/Show/Sander-van-de-Streek,	27,Sander van de Streek,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",31,",  AM(CLR),FW  ",26(2),2227	,9	,2	,4	,-	,1.9	,67.8	,2.9	,1	,7.10
https://www.whoscored.com/Players/422636/Show/Philippe-Rommens,	28,Philippe Rommens,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",26,",  M(C)  ",28,2481	,3	,1	,2	,-	,1.5	,80.5	,1	,3	,7.09
https://www.whoscored.com/Players/34323/Show/Bas-Dost,	29,Bas Dost,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",34,",  FW  ",14(8),1349	,9	,2	,2	,-	,1.6	,65.6	,4.1	,3	,7.07
https://www.whoscored.com/Players/119741/Show/Joshua-Brenet,	30,Joshua Brenet,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",30,",  D(LR),M(R)  ",28(4),2514	,7	,4	,3	,-	,1.1	,76.6	,0.8	,1	,7.06
https://www.whoscored.com/Players/120454/Show/Virgil-Misidjan,	31,Virgil Misidjan,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",30,",  AM(LR)  ",26(5),2210	,7	,4	,4	,-	,2.3	,84.7	,0.5	,1	,7.06
https://www.whoscored.com/Players/320614/Show/Jesper-Karlsson,	32,Jesper Karlsson,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",25,",  AM(LR),FW  ",21(2),1787	,9	,4	,5	,-	,2.1	,80	,0.1	,2	,7.06
https://www.whoscored.com/Players/422873/Show/Tasos-Douvikas,	33,Tasos Douvikas,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",24,",  AM(R),FW  ",24(8),2144	,19	,4	,1	,-	,2.5	,67.1	,2	,4	,7.06
https://www.whoscored.com/Players/124380/Show/Thom-Haye,	34,Thom Haye,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",29,",  M(CLR)  ",30(1),2725	,2	,3	,7	,-	,1.3	,82.2	,1.2	,3	,7.05
https://www.whoscored.com/Players/108935/Show/Robin-Pr%C3%B6pper,	35,Robin Pröpper,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",30,",  D(C),DMC  ",29,2483	,1	,2	,10	,-	,1.1	,84.4	,3.1	,1	,7.04
https://www.whoscored.com/Players/343347/Show/Arno-Verschueren,	36,Arno Verschueren,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",27,",  D(R),M(C)  ",28(3),2458	,9	,4	,6	,-	,1.7	,72.1	,1.4	,4	,7.04
https://www.whoscored.com/Players/401043/Show/Ivor-Pandur,	37,Ivor Pandur,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",24,",  GK  ",31,2790	,-	,-	,2	,-	,-	,65	,0.5	,2	,7.04
https://www.whoscored.com/Players/379705/Show/Etienne-Vaessen,	38,Etienne Vaessen,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",28,",  GK  ",32,2880	,-	,-	,3	,-	,-	,58.6	,0.3	,1	,7.03
https://www.whoscored.com/Players/37344/Show/Ricky-van-Wolfswinkel,	39,Ricky van Wolfswinkel,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",35,",  FW  ",28(6),2536	,10	,6	,4	,-	,2.2	,70.4	,1.7	,3	,7.02
https://www.whoscored.com/Players/299321/Show/Oussama-Idrissi,	40,Oussama Idrissi,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",28,",  AM(LR)  ",17(10),1432	,4	,6	,5	,-	,1.4	,85	,0.2	,1	,7.02
https://www.whoscored.com/Players/345441/Show/Lutsharel-Geertruida,	41,Lutsharel Geertruida,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",23,",  D(CR),DMC  ",29(1),2573	,3	,2	,1	,-	,0.9	,90.6	,0.7	,1	,7.02
https://www.whoscored.com/Players/444739/Show/Quilindschy-Hartman,	42,Quilindschy Hartman,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",22,",  D(L)  ",21(2),1674	,2	,4	,5	,-	,0.5	,79.7	,1.7	,1	,7.01
https://www.whoscored.com/Players/422739/Show/Sam-Beukema,	43,Sam Beukema,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",25,",  D(C)  ",24(2),2199	,2	,-	,2	,-	,0.4	,88.1	,2	,2	,7.01
https://www.whoscored.com/Players/90802/Show/Jordy-Clasie,	44,Jordy Clasie,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",32,",  D(C),DMC  ",33,2902	,3	,2	,7	,-	,0.7	,87.6	,0.5	,-	,7.00
https://www.whoscored.com/Players/383560/Show/Sven-Mijnans,	45,Sven Mijnans,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",24,",  M(CR)  ",16(3),1484	,3	,5	,-	,-	,2	,79.4	,0.9	,1	,7.00
https://www.whoscored.com/Players/401122/Show/Kenneth-Taylor,	46,Kenneth Taylor,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",21,",  M(CL)  ",29(3),2505	,8	,3	,4	,-	,1.5	,88.4	,0.6	,1	,6.99
https://www.whoscored.com/Players/142376/Show/Pawel-Bochniewicz,	47,Pawel Bochniewicz,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",28,",  D(C)  ",33,2915	,2	,1	,4	,-	,0.6	,83.3	,3.6	,3	,6.98
https://www.whoscored.com/Players/135271/Show/Sean-Klaiber,	48,Sean Klaiber,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",29,",  D(R),M(CR)  ",25(3),2236	,1	,4	,4	,-	,0.8	,78.7	,0.9	,2	,6.98
https://www.whoscored.com/Players/384574/Show/Gernot-Trauner,	49,Gernot Trauner,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",32,",  D(C)  ",18(1),1606	,-	,-	,4	,-	,0.6	,89.3	,2.5	,1	,6.97
https://www.whoscored.com/Players/353695/Show/Dani-de-Wit,	50,Dani de Wit,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",26,",  AM(CR)  ",15(3),1193	,5	,-	,3	,1	,1.2	,73	,2.3	,1	,6.95
https://www.whoscored.com/Players/344201/Show/I%C3%B1igo-C%C3%B3rdoba,	51,Iñigo Córdoba,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",27,",  AM(CLR),FW  ",29(2),2310	,5	,4	,3	,-	,1.6	,72.6	,1	,3	,6.94
https://www.whoscored.com/Players/379783/Show/Yukinari-Sugawara,	52,Yukinari Sugawara,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",23,",  D(R),M(R)  ",26(5),2400	,3	,8	,5	,-	,0.9	,83.7	,0.3	,-	,6.94
https://www.whoscored.com/Players/321910/Show/Carel-Eiting,	53,Carel Eiting,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",26,",  DMC  ",34,3036	,3	,10	,4	,-	,0.8	,70.9	,0.7	,-	,6.93
https://www.whoscored.com/Players/22300/Show/Lasse-Sch%C3%B6ne,	54,Lasse Schöne,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",37,",  M(CLR)  ",32,2775	,1	,1	,4	,-	,0.6	,87	,0.9	,-	,6.93
https://www.whoscored.com/Players/411078/Show/Quinten-Timber,	55,Quinten Timber,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",22,",  M(C)  ",19(5),1645	,2	,3	,2	,-	,1	,86.1	,0.3	,1	,6.92
https://www.whoscored.com/Players/444484/Show/Koki-Saito,	56,Koki Saito,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",22,",  AM(L)  ",19(7),1628	,7	,5	,-	,-	,1.3	,82	,0.3	,1	,6.92
https://www.whoscored.com/Players/424273/Show/Milos-Kerkez,	57,Milos Kerkez,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",20,",  D(L),M(L)  ",33,2687	,3	,1	,4	,-	,0.8	,83.3	,1.1	,1	,6.92
https://www.whoscored.com/Players/363083/Show/Javair%C3%B4-Dilrosun,	58,Javairô Dilrosun,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",25,",  AM(CLR)  ",23(8),1890	,5	,5	,1	,-	,1.7	,84.2	,0.3	,1	,6.92
https://www.whoscored.com/Players/133390/Show/Alireza-Jahanbakhsh,	59,Alireza Jahanbakhsh,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",30,",  AM(CLR)  ",12(16),1217	,5	,7	,2	,-	,1.9	,73.9	,0.9	,2	,6.92
https://www.whoscored.com/Players/447643/Show/Jorge-S%C3%A1nchez,	60,Jorge Sánchez,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",26,",  D(R)  ",11(6),1110	,2	,3	,3	,-	,0.9	,84.5	,0.6	,1	,6.92
https://www.whoscored.com/Players/323531/Show/Mats-K%C3%B6hlert,	61,Mats Köhlert,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",26,",  D(L),M(LR)  ",31,2698	,1	,3	,3	,-	,0.5	,85.9	,0.6	,2	,6.91
https://www.whoscored.com/Players/322776/Show/Michael-Pinto,	62,Michael Pinto,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",30,",  D(L)  ",33,2777	,3	,4	,2	,-	,0.4	,84.7	,0.5	,-	,6.90
https://www.whoscored.com/Players/436553/Show/Igor-Paix%C3%A3o,	63,Igor Paixão,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",23,",  AM(LR)  ",15(13),1265	,7	,5	,2	,-	,1.2	,78.8	,0.9	,4	,6.90
https://www.whoscored.com/Players/388650/Show/Jurri%C3%ABn-Timber,	64,Jurriën Timber,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",22,",  D(CR)  ",34,3033	,2	,2	,3	,-	,0.9	,91.7	,1.3	,-	,6.89
https://www.whoscored.com/Players/445061/Show/Santiago-Gim%C3%A9nez,	65,Santiago Giménez,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",23,",  FW  ",21(11),1925	,15	,2	,3	,-	,2.7	,70.2	,1	,3	,6.89
https://www.whoscored.com/Players/90235/Show/Lars-Unnerstall,	66,Lars Unnerstall,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",33,",  GK  ",33,2970	,-	,-	,-	,-	,-	,59.4	,0.2	,-	,6.89
https://www.whoscored.com/Players/444619/Show/Stijn-van-Gassel,	67,Stijn van Gassel,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",27,",  GK  ",34,3033	,-	,-	,-	,-	,-	,57.9	,0.1	,4	,6.88
https://www.whoscored.com/Players/377466/Show/Ricardo-Pepi,	68,Ricardo Pepi,https://www.whoscored.com/Teams/758/Show/Netherlands-FC-Groningen,"FC Groningen, ",21,",  FW  ",28(1),2459	,12	,3	,2	,-	,2	,76.3	,2.1	,1	,6.88
https://www.whoscored.com/Players/313385/Show/Carlens-Arcus,	69,Carlens Arcus,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",27,",  D(R)  ",28(2),2525	,1	,3	,2	,2	,0.7	,81.5	,1.4	,1	,6.88
https://www.whoscored.com/Players/379760/Show/Milan-van-Ewijk,	70,Milan van Ewijk,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",23,",  D(R),M(R)  ",34,3060	,6	,1	,1	,-	,1.1	,78	,0.5	,1	,6.88
https://www.whoscored.com/Players/401593/Show/Amin-Sarr,	71,Amin Sarr,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",23,",  AM(L),FW  ",18(1),1636	,5	,4	,1	,-	,2.8	,78.2	,0.9	,1	,6.88
https://www.whoscored.com/Players/90811/Show/Jasper-Cillessen,	72,Jasper Cillessen,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",35,",  GK  ",32,2880	,-	,-	,-	,-	,-	,61.3	,0.2	,3	,6.87
https://www.whoscored.com/Players/412349/Show/Kacper-Kozlowski,	73,Kacper Kozlowski,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",20,",  M(CLR)  ",26(3),2101	,2	,5	,4	,-	,1.3	,73.2	,1	,2	,6.87
https://www.whoscored.com/Players/302709/Show/Justin-Bijlow,	74,Justin Bijlow,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",26,",  GK  ",25,2250	,-	,-	,1	,-	,-	,77.6	,0.1	,1	,6.87
https://www.whoscored.com/Players/136263/Show/Iliass-Bel-Hassani,	75,Iliass Bel Hassani,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",31,",  AM(CLR),FW  ",20(1),1356	,5	,3	,3	,2	,1.9	,72.6	,0.3	,2	,6.86
https://www.whoscored.com/Players/252239/Show/Andries-Noppert,	76,Andries Noppert,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",30,",  GK  ",18,1620	,-	,1	,1	,-	,-	,66	,0.5	,1	,6.86
https://www.whoscored.com/Players/362852/Show/Jo%C3%A3o-Virg%C3%ADnia,	77,João Virgínia,https://www.whoscored.com/Teams/241/Show/Netherlands-Cambuur,"Cambuur, ",24,",  GK  ",17,1530	,-	,-	,1	,-	,-	,61.9	,0.2	,3	,6.86
https://www.whoscored.com/Players/328432/Show/Siebe-Horemans,	78,Siebe Horemans,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",25,",  D(CR)  ",33(1),2920	,3	,1	,4	,-	,0.7	,72.1	,1.8	,-	,6.85
https://www.whoscored.com/Players/425605/Show/Xavier-Mbuyamba,	79,Xavier Mbuyamba,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",22,",  D(C)  ",28,2501	,5	,1	,3	,1	,0.7	,74.1	,3.4	,3	,6.85
https://www.whoscored.com/Players/444737/Show/Ryan-Flamingo,	80,Ryan Flamingo,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",21,",  D(CR),DMC  ",30(3),2680	,3	,1	,4	,-	,1	,79.3	,2.2	,1	,6.85
https://www.whoscored.com/Players/125375/Show/Ger%C3%B3nimo-Rulli,	81,Gerónimo Rulli,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",31,",  GK  ",19,1710	,-	,-	,1	,-	,-	,84.4	,0.6	,2	,6.85
https://www.whoscored.com/Players/404568/Show/Brian-Brobbey,	82,Brian Brobbey,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",22,",  FW  ",17(15),1651	,13	,3	,1	,-	,2	,76.3	,1.1	,1	,6.85
https://www.whoscored.com/Players/44145/Show/Bart-Vriends,	83,Bart Vriends,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",32,",  D(C)  ",29(1),2448	,2	,-	,3	,-	,0.3	,85.8	,2.9	,1	,6.84
https://www.whoscored.com/Players/40342/Show/Michiel-Kramer,	84,Michiel Kramer,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",35,",  FW  ",24(3),2007	,12	,4	,6	,-	,1.6	,75.3	,1.7	,2	,6.84
https://www.whoscored.com/Players/379707/Show/Melle-Meulensteen,	85,Melle Meulensteen,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",24,",  D(C),DMC  ",31(1),2703	,1	,3	,-	,-	,1	,84.5	,1.6	,1	,6.84
https://www.whoscored.com/Players/361900/Show/Sydney-van-Hooijdonk,	86,Sydney van Hooijdonk,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",24,",  FW  ",30(3),2617	,16	,1	,2	,-	,2.8	,69.7	,2	,2	,6.83
https://www.whoscored.com/Players/284451/Show/Isac-Lidberg,	87,Isac Lidberg,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",25,",  FW  ",33,2769	,7	,5	,2	,-	,2.4	,69.3	,2.6	,2	,6.83
https://www.whoscored.com/Players/382593/Show/Marouan-Azarkan,	88,Marouan Azarkan,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",22,",  AM(R)  ",26(1),1851	,3	,8	,4	,-	,1	,73.7	,0.4	,1	,6.83
https://www.whoscored.com/Players/396976/Show/Calvin-Bassey,	89,Calvin Bassey,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",24,",  D(CL)  ",20(5),1801	,1	,3	,-	,-	,0.3	,89	,1.4	,-	,6.83
https://www.whoscored.com/Players/101605/Show/Mike-van-der-Hoorn,	90,Mike van der Hoorn,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",31,",  D(C)  ",24(1),2096	,1	,1	,3	,1	,0.9	,81.9	,3.6	,1	,6.82
https://www.whoscored.com/Players/438484/Show/Myron-van-Brederode,	91,Myron van Brederode,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",20,",  AM(L)  ",16(9),1202	,4	,1	,1	,-	,0.6	,83.5	,0.1	,3	,6.82
https://www.whoscored.com/Players/115863/Show/Mark-Diemers,	92,Mark Diemers,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",30,",  M(CL),FW  ",31(1),2724	,2	,5	,2	,-	,2.1	,84.3	,0.3	,-	,6.82
https://www.whoscored.com/Players/422810/Show/Elayis-Tavsan,	93,Elayis Tavsan,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",23,",  AM(R),FW  ",30(2),2555	,3	,3	,2	,-	,2.2	,82.3	,0.3	,3	,6.82
https://www.whoscored.com/Players/388033/Show/Willum-Willumsson,	94,Willum Willumsson,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",25,",  AM(CR)  ",25(2),2187	,8	,3	,1	,-	,1.6	,75.9	,1.7	,3	,6.81
https://www.whoscored.com/Players/345333/Show/Armando-Obispo,	95,Armando Obispo,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",25,",  D(C)  ",21(1),1726	,2	,1	,1	,1	,0.8	,85.7	,2.5	,-	,6.80
https://www.whoscored.com/Players/381045/Show/Jarrad-Branthwaite,	96,Jarrad Branthwaite,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",21,",  D(C)  ",21(6),1988	,2	,1	,2	,-	,0.7	,87.2	,2.3	,-	,6.80
https://www.whoscored.com/Players/349199/Show/Joshua-Kitolano,	97,Joshua Kitolano,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",22,",  DMC  ",29(5),2651	,4	,1	,2	,-	,1.1	,80.6	,0.9	,-	,6.80
